Architecture,run,n_parameters,01_error-train,loss-train,regions-full-0/1-train,h*-full-0/1-train,Schatten1-full-0/1-train,regions-pen-0/1-train,h*-pen-0/1-train,Schatten1-pen-0/1-train,regions-full-true_label-train,h*-full-true_label-train,Schatten1-full-true_label-train,regions-pen-true_label-train,h*-pen-true_label-train,Schatten1-pen-true_label-train,regions-full-est_label-train,h*-full-est_label-train,Schatten1-full-est_label-train,regions-pen-est_label-train,h*-pen-est_label-train,Schatten1-pen-est_label-train,regions-full-est_proba-train,h*-full-est_proba-train,Schatten1-full-est_proba-train,regions-pen-est_proba-train,h*-pen-est_proba-train,Schatten1-pen-est_proba-train,01_error-test,loss-test,regions-full-0/1-test,h*-full-0/1-test,Schatten1-full-0/1-test,regions-pen-0/1-test,h*-pen-0/1-test,Schatten1-pen-0/1-test,regions-full-true_label-test,h*-full-true_label-test,Schatten1-full-true_label-test,regions-pen-true_label-test,h*-pen-true_label-test,Schatten1-pen-true_label-test,regions-full-est_label-test,h*-full-est_label-test,Schatten1-full-est_label-test,regions-pen-est_label-test,h*-pen-est_label-test,Schatten1-pen-est_label-test,regions-full-est_proba-test,h*-full-est_proba-test,Schatten1-full-est_proba-test,regions-pen-est_proba-test,h*-pen-est_proba-test,Schatten1-pen-est_proba-test,01_error-ood_22,loss-ood_22,regions-full-0/1-ood_22,h*-full-0/1-ood_22,Schatten1-full-0/1-ood_22,regions-pen-0/1-ood_22,h*-pen-0/1-ood_22,Schatten1-pen-0/1-ood_22,regions-full-true_label-ood_22,h*-full-true_label-ood_22,Schatten1-full-true_label-ood_22,regions-pen-true_label-ood_22,h*-pen-true_label-ood_22,Schatten1-pen-true_label-ood_22,regions-full-est_label-ood_22,h*-full-est_label-ood_22,Schatten1-full-est_label-ood_22,regions-pen-est_label-ood_22,h*-pen-est_label-ood_22,Schatten1-pen-est_label-ood_22,regions-full-est_proba-ood_22,h*-full-est_proba-ood_22,Schatten1-full-est_proba-ood_22,regions-pen-est_proba-ood_22,h*-pen-est_proba-ood_22,Schatten1-pen-est_proba-ood_22,01_error-ood_45,loss-ood_45,regions-full-0/1-ood_45,h*-full-0/1-ood_45,Schatten1-full-0/1-ood_45,regions-pen-0/1-ood_45,h*-pen-0/1-ood_45,Schatten1-pen-0/1-ood_45,regions-full-true_label-ood_45,h*-full-true_label-ood_45,Schatten1-full-true_label-ood_45,regions-pen-true_label-ood_45,h*-pen-true_label-ood_45,Schatten1-pen-true_label-ood_45,regions-full-est_label-ood_45,h*-full-est_label-ood_45,Schatten1-full-est_label-ood_45,regions-pen-est_label-ood_45,h*-pen-est_label-ood_45,Schatten1-pen-est_label-ood_45,regions-full-est_proba-ood_45,h*-full-est_proba-ood_45,Schatten1-full-est_proba-ood_45,regions-pen-est_proba-ood_45,h*-pen-est_proba-ood_45,Schatten1-pen-est_proba-ood_45
width,1,441,0.247,0.48035705,164,0.164,336.53516463615125,1000,1.0,1000.0,164,0.164,336.53516463615125,1000,1.0,1000.0,164,0.164,336.53516463615125,1000,1.0,1000.0,164,0.15041216927954773,168.77812279059125,1000,0.5916957492020632,505.7744877934456,0.28900000000000003,0.5805123,164,0.164,336.54259946112654,1000,1.0,1000.0,164,0.164,336.54259946112654,1000,1.0,1000.0,164,0.164,336.54259946112654,1000,1.0,1000.0,164,0.14657140745804986,160.935266900629,1000,0.5905130549093264,501.33483850955963,0.366,0.6984656,153,0.153,328.01411419126447,1000,1.0,1000.0,153,0.153,328.01411419126447,1000,1.0,1000.0,153,0.153,328.01411419126447,1000,1.0,1000.0,153,0.1412859734843448,158.15597597463068,1000,0.5669196933276622,473.20477998256683,0.524,0.9756571,159,0.159,331.90047024871376,1000,1.0,1000.0,159,0.159,331.90047024871376,1000,1.0,1000.0,159,0.159,331.90047024871376,1000,1.0,1000.0,159,0.14612567218734882,155.4196150244039,1000,0.5508506540527012,460.0634801387787
width,1,517,0.244,0.48371112,148,0.148,333.4648499452432,1000,1.0,1000.0,148,0.148,333.4648499452432,1000,1.0,1000.0,148,0.148,333.4648499452432,1000,1.0,1000.0,148,0.148,177.31963974093642,1000,0.5870816356635873,495.97883862257004,0.28400000000000003,0.5803972,153,0.153,340.68533441618985,1000,1.0,1000.0,153,0.153,340.68533441618985,1000,1.0,1000.0,153,0.153,340.68533441618985,1000,1.0,1000.0,153,0.14896107287970353,178.6857422286282,1000,0.5868348979375607,495.0049902200699,0.347,0.67425734,149,0.149,328.0846253377633,1000,1.0,1000.0,149,0.149,328.0846253377633,1000,1.0,1000.0,149,0.149,328.0846253377633,1000,1.0,1000.0,149,0.14788523783529797,169.08873877121457,1000,0.5632685777988548,465.15346705913544,0.517,0.9740858,154,0.154,336.80436889326404,1000,1.0,1000.0,154,0.154,336.80436889326404,1000,1.0,1000.0,154,0.154,336.80436889326404,1000,1.0,1000.0,154,0.154,175.47888661581055,1000,0.551364185006516,458.6333154439926
width,1,599,0.244,0.45604524,246,0.246,424.90566156065785,1000,1.0,1000.0,246,0.246,424.90566156065785,1000,1.0,1000.0,246,0.246,424.90566156065785,1000,1.0,1000.0,246,0.23723911317701304,235.6868574948764,1000,0.6108603312113929,515.3968311548233,0.28900000000000003,0.6137715,247,0.247,423.93767643971466,1000,1.0,1000.0,247,0.247,423.93767643971466,1000,1.0,1000.0,247,0.247,423.93767643971466,1000,1.0,1000.0,247,0.24172099687854567,231.32994033529675,1000,0.6128369581735686,522.1984494328499,0.36,0.7596953,252,0.252,429.57234307806334,1000,1.0,1000.0,252,0.252,429.57234307806334,1000,1.0,1000.0,252,0.252,429.57234307806334,1000,1.0,1000.0,252,0.24930329908823362,230.8725315415264,1000,0.5814249011185307,479.83490937948227,0.513,1.1028587,244,0.244,420.4094142316011,1000,1.0,1000.0,244,0.244,420.4094142316011,1000,1.0,1000.0,244,0.244,420.4094142316011,1000,1.0,1000.0,244,0.23979860544651388,224.8305558750809,1000,0.5741380972855814,477.5918998718262
width,1,687,0.23199999999999998,0.46115646,252,0.252,436.45953173328155,1000,1.0,1000.0,252,0.252,436.45953173328155,1000,1.0,1000.0,252,0.252,436.45953173328155,1000,1.0,1000.0,252,0.24735582971243827,245.04895452057715,1000,0.6175022650150571,521.8097530007362,0.30700000000000005,0.6611403,246,0.246,434.7669971050703,1000,1.0,1000.0,246,0.246,434.7669971050703,1000,1.0,1000.0,246,0.246,434.7669971050703,1000,1.0,1000.0,246,0.23939257717521303,235.0103052978882,1000,0.6156532101127153,516.5650716423988,0.33499999999999996,0.76226944,238,0.238,424.0941207155689,1000,1.0,1000.0,238,0.238,424.0941207155689,1000,1.0,1000.0,238,0.238,424.0941207155689,1000,1.0,1000.0,238,0.22947898116690602,222.4690514539924,1000,0.5846320883120292,484.8044273853302,0.506,1.1243775,227,0.227,411.32147691565916,1000,1.0,1000.0,227,0.227,411.32147691565916,1000,1.0,1000.0,227,0.227,411.32147691565916,1000,1.0,1000.0,227,0.2238295599355616,217.78606121421228,1000,0.581990584217912,481.98749697208405
width,1,781,0.23299999999999998,0.4622124,217,0.217,396.77167221945655,1000,1.0,1000.0,217,0.217,396.77167221945655,1000,1.0,1000.0,217,0.217,396.77167221945655,1000,1.0,1000.0,217,0.2073631575922108,220.16011106250767,1000,0.620896890290679,528.428558588028,0.31100000000000005,0.6270022,204,0.204,387.28285631814595,1000,1.0,1000.0,204,0.204,387.28285631814595,1000,1.0,1000.0,204,0.204,387.28285631814595,1000,1.0,1000.0,204,0.19559090711734187,214.80028299091867,1000,0.6226815684757431,526.0531836152077,0.366,0.75379956,225,0.225,400.45308667155575,1000,1.0,1000.0,225,0.225,400.45308667155575,1000,1.0,1000.0,225,0.225,400.45308667155575,1000,1.0,1000.0,225,0.21796384697374882,218.06581805286154,1000,0.5951487827610891,497.77050560712814,0.504,1.0501622,218,0.218,396.8685422937798,1000,1.0,1000.0,218,0.218,396.8685422937798,1000,1.0,1000.0,218,0.218,396.8685422937798,1000,1.0,1000.0,218,0.2138041371051255,211.46854844322448,1000,0.5824346544306002,485.39700788259506
width,1,881,0.21599999999999997,0.43883443,311,0.311,494.3848252873564,1000,1.0,1000.0,311,0.311,494.3848252873564,1000,1.0,1000.0,311,0.311,494.3848252873564,1000,1.0,1000.0,311,0.29503063814796576,269.03334943101254,1000,0.6312574597451684,541.4385879635811,0.29800000000000004,0.6573895,326,0.326,503.51746259964835,1000,1.0,1000.0,326,0.326,503.51746259964835,1000,1.0,1000.0,326,0.326,503.51746259964835,1000,1.0,1000.0,326,0.3055164727181125,274.2488187555712,1000,0.632352474189785,548.5655952095985,0.33999999999999997,0.7579225,305,0.305,483.7412629747202,1000,1.0,1000.0,305,0.305,483.7412629747202,1000,1.0,1000.0,305,0.305,483.7412629747202,1000,1.0,1000.0,305,0.2801768836582805,252.02050648067248,1000,0.6065575241453918,513.0110840201378,0.516,1.1200439,319,0.319,494.71917549235326,1000,1.0,1000.0,319,0.319,494.71917549235326,1000,1.0,1000.0,319,0.319,494.71917549235326,1000,1.0,1000.0,319,0.2894812888898774,252.25247307931835,1000,0.590011058608887,497.85870057344437
width,1,987,0.22699999999999998,0.44129717,348,0.348,524.5656290843863,1000,1.0,1000.0,348,0.348,524.5656290843863,1000,1.0,1000.0,348,0.348,524.5656290843863,1000,1.0,1000.0,348,0.338548831821639,309.0498840497676,1000,0.6445338106611678,553.6647689938545,0.30000000000000004,0.69659036,340,0.34,516.3302661378341,1000,1.0,1000.0,340,0.34,516.3302661378341,1000,1.0,1000.0,340,0.34,516.3302661378341,1000,1.0,1000.0,340,0.32663617070374606,298.2053988081091,1000,0.6515985711808959,564.3261389732361,0.387,0.80226946,334,0.334,513.0054262954359,1000,1.0,1000.0,334,0.334,513.0054262954359,1000,1.0,1000.0,334,0.334,513.0054262954359,1000,1.0,1000.0,334,0.33053079296321897,295.7820718846941,1000,0.6283467637977408,530.2432292103767,0.527,1.2135795,332,0.332,515.1796258224753,1000,1.0,1000.0,332,0.332,515.1796258224753,1000,1.0,1000.0,332,0.332,515.1796258224753,1000,1.0,1000.0,332,0.31154487991618934,281.79068419748194,1000,0.6142521262082763,519.9575336575508
width,1,1099,0.23399999999999999,0.47174934,426,0.426,591.263998144492,1000,1.0,1000.0,426,0.426,591.263998144492,1000,1.0,1000.0,426,0.426,591.263998144492,1000,1.0,1000.0,426,0.38953805917041523,333.1854224593789,1000,0.6267267913821644,533.7077384591103,0.31599999999999995,0.75853217,412,0.412,584.063557598706,1000,1.0,1000.0,412,0.412,584.063557598706,1000,1.0,1000.0,412,0.412,584.063557598706,1000,1.0,1000.0,412,0.3829213616500826,330.02027247031646,1000,0.6314056630184619,540.3035576343536,0.356,0.9937631,419,0.419,583.3284748978265,1000,1.0,1000.0,419,0.419,583.3284748978265,1000,1.0,1000.0,419,0.419,583.3284748978265,1000,1.0,1000.0,419,0.3833563550857593,322.4310795499215,1000,0.6060794253978026,512.6947294473648,0.501,1.5855085,405,0.405,575.9767225913835,1000,1.0,1000.0,405,0.405,575.9767225913835,1000,1.0,1000.0,405,0.405,575.9767225913835,1000,1.0,1000.0,405,0.3760687647290449,313.049962974469,1000,0.5941373865858448,497.80300122499466
width,1,1217,0.21999999999999997,0.43013895,397,0.397,562.6857533490979,1000,1.0,1000.0,397,0.397,562.6857533490979,1000,1.0,1000.0,397,0.397,562.6857533490979,1000,1.0,1000.0,397,0.3726428615279351,318.30224316663305,1000,0.6324486944348531,548.351404428482,0.31799999999999995,0.68886733,394,0.394,556.4700863940935,1000,1.0,1000.0,394,0.394,556.4700863940935,1000,1.0,1000.0,394,0.394,556.4700863940935,1000,1.0,1000.0,394,0.3558491367851067,309.7786183659648,1000,0.6370237515062648,549.2697765231133,0.366,0.81857896,377,0.377,541.8667402824922,1000,1.0,1000.0,377,0.377,541.8667402824922,1000,1.0,1000.0,377,0.377,541.8667402824922,1000,1.0,1000.0,377,0.35127595252730276,298.02650405436066,1000,0.617701439225248,527.7133108377457,0.524,1.2549853,384,0.384,552.5490442837066,1000,1.0,1000.0,384,0.384,552.5490442837066,1000,1.0,1000.0,384,0.384,552.5490442837066,1000,1.0,1000.0,384,0.3633857197657814,306.8830980313779,1000,0.6117718268192908,520.2495781183243
width,1,1341,0.21899999999999997,0.43023813,373,0.373,544.9324003030891,1000,1.0,1000.0,373,0.373,544.9324003030891,1000,1.0,1000.0,373,0.373,544.9324003030891,1000,1.0,1000.0,373,0.355849585356029,324.3882460873702,1000,0.6438015328694496,556.6545073390007,0.30600000000000005,0.7068482,349,0.349,525.5770584689556,1000,1.0,1000.0,349,0.349,525.5770584689556,1000,1.0,1000.0,349,0.349,525.5770584689556,1000,1.0,1000.0,349,0.33570755918052153,316.48491440621086,1000,0.6531315089416242,562.564115524292,0.358,0.86732966,358,0.358,531.0872660250573,1000,1.0,1000.0,358,0.358,531.0872660250573,1000,1.0,1000.0,358,0.358,531.0872660250573,1000,1.0,1000.0,358,0.34919024559894835,316.5680920318849,1000,0.6302979077657503,535.550061583519,0.503,1.2825274,368,0.368,539.203684054065,1000,1.0,1000.0,368,0.368,539.203684054065,1000,1.0,1000.0,368,0.368,539.203684054065,1000,1.0,1000.0,368,0.35218583653945795,312.6120564977635,1000,0.6120803930977218,518.3737543225288
width,1,1471,0.22099999999999997,0.43466005,389,0.389,559.7055446996516,1000,1.0,1000.0,389,0.389,559.7055446996516,1000,1.0,1000.0,389,0.389,559.7055446996516,1000,1.0,1000.0,389,0.3667097710793321,317.5356041512206,1000,0.6334491956896697,544.3802803754807,0.31399999999999995,0.7464034,371,0.371,546.464104720875,1000,1.0,1000.0,371,0.371,546.464104720875,1000,1.0,1000.0,371,0.371,546.464104720875,1000,1.0,1000.0,371,0.35689774019087395,313.01571242936643,1000,0.6406472532823583,550.0675304532051,0.33999999999999997,0.89761585,359,0.359,532.6019217456873,1000,1.0,1000.0,359,0.359,532.6019217456873,1000,1.0,1000.0,359,0.359,532.6019217456873,1000,1.0,1000.0,359,0.3468453275876487,303.51781862912077,1000,0.6148976970003105,523.7738025784492,0.505,1.3544205,389,0.389,561.5765475000583,1000,1.0,1000.0,389,0.389,561.5765475000583,1000,1.0,1000.0,389,0.389,561.5765475000583,1000,1.0,1000.0,389,0.37319966375869734,314.31608798978584,1000,0.6014427380898401,507.5082740187645
width,1,1607,0.24,0.44200435,388,0.388,567.9341067325054,1000,1.0,1000.0,388,0.388,567.9341067325054,1000,1.0,1000.0,388,0.388,567.9341067325054,1000,1.0,1000.0,388,0.3527729203626073,318.999434568445,1000,0.6316244344281907,537.4683980345726,0.30800000000000005,0.7233534,366,0.366,551.3134617024456,1000,1.0,1000.0,366,0.366,551.3134617024456,1000,1.0,1000.0,366,0.366,551.3134617024456,1000,1.0,1000.0,366,0.3342842512428412,306.0882756365182,1000,0.6264082553631305,526.3141953349113,0.363,0.8906572,385,0.385,561.9848299409516,1000,1.0,1000.0,385,0.385,561.9848299409516,1000,1.0,1000.0,385,0.385,561.9848299409516,1000,1.0,1000.0,385,0.3543519408687983,311.70669826765953,1000,0.6074435033252072,506.88837945461273,0.5409999999999999,1.3890694,366,0.366,545.6167954385073,1000,1.0,1000.0,366,0.366,545.6167954385073,1000,1.0,1000.0,366,0.366,545.6167954385073,1000,1.0,1000.0,366,0.33799049859165414,294.3885098705858,1000,0.600849020649833,503.47899770736694
width,1,1749,0.21599999999999997,0.43064222,469,0.469,632.6874102045592,1000,1.0,1000.0,469,0.469,632.6874102045592,1000,1.0,1000.0,469,0.469,632.6874102045592,1000,1.0,1000.0,469,0.4158486815876604,354.77818064689063,1000,0.6410797163001699,560.0648120641708,0.30500000000000005,0.6216215,465,0.465,625.4897567151488,1000,1.0,1000.0,465,0.465,625.4897567151488,1000,1.0,1000.0,465,0.465,625.4897567151488,1000,1.0,1000.0,465,0.39787874829994646,341.8901265620338,1000,0.6384992046851082,556.7874875664711,0.359,0.80138403,468,0.468,631.6111732790503,1000,1.0,1000.0,468,0.468,631.6111732790503,1000,1.0,1000.0,468,0.468,631.6111732790503,1000,1.0,1000.0,468,0.40628069702202196,341.6997697369539,1000,0.6184870624077671,531.9221694469452,0.504,1.1715946,449,0.449,615.2176699089421,1000,1.0,1000.0,449,0.449,615.2176699089421,1000,1.0,1000.0,449,0.449,615.2176699089421,1000,1.0,1000.0,449,0.383417330904928,324.0901456775598,1000,0.6056120634747298,515.6428290605545
width,1,1897,0.20899999999999996,0.4215213,468,0.468,624.1590987527658,1000,1.0,1000.0,468,0.468,624.1590987527658,1000,1.0,1000.0,468,0.468,624.1590987527658,1000,1.0,1000.0,468,0.4072642176725423,364.6970756365493,1000,0.6525607958813677,549.9125266075134,0.32899999999999996,0.75293285,484,0.484,637.2100815740923,1000,1.0,1000.0,484,0.484,637.2100815740923,1000,1.0,1000.0,484,0.484,637.2100815740923,1000,1.0,1000.0,484,0.41652909390563575,370.80917322260603,1000,0.6660735575969925,565.1029872894287,0.372,1.0415436,451,0.451,610.2542764658639,1000,1.0,1000.0,451,0.451,610.2542764658639,1000,1.0,1000.0,451,0.451,610.2542764658639,1000,1.0,1000.0,451,0.38475157879902944,343.67028126157504,1000,0.6401320681546819,532.1640907526016,0.509,1.5470996,435,0.435,591.9035240440694,1000,1.0,1000.0,435,0.435,591.9035240440694,1000,1.0,1000.0,435,0.435,591.9035240440694,1000,1.0,1000.0,435,0.37819610308921014,331.7067898931834,1000,0.6294315125248956,523.7844874858856
width,1,2051,0.21499999999999997,0.43124044,568,0.568,710.2013430470442,1000,1.0,1000.0,568,0.568,710.2013430470442,1000,1.0,1000.0,568,0.568,710.2013430470442,1000,1.0,1000.0,568,0.5369766577120317,463.0724914073457,1000,0.7111649484447968,632.2284092307091,0.31000000000000005,1.0915295,554,0.554,701.2330371360729,1000,1.0,1000.0,554,0.554,701.2330371360729,1000,1.0,1000.0,554,0.554,701.2330371360729,1000,1.0,1000.0,554,0.5240063448607781,464.0289103797786,1000,0.7206468714508285,640.2093923091888,0.372,1.2868534,559,0.559,705.3877771190251,1000,1.0,1000.0,559,0.559,705.3877771190251,1000,1.0,1000.0,559,0.559,705.3877771190251,1000,1.0,1000.0,559,0.5323337555633411,460.2435383564523,1000,0.7079370700482233,629.8809046149254,0.496,2.2965899,559,0.559,703.7374706931103,1000,1.0,1000.0,559,0.559,703.7374706931103,1000,1.0,1000.0,559,0.559,703.7374706931103,1000,1.0,1000.0,559,0.5290825095352368,450.3490907538567,1000,0.6909149573350962,611.8981625437737
width,1,2211,0.21299999999999997,0.41983423,514,0.514,660.3174494386046,1000,1.0,1000.0,514,0.514,660.3174494386046,1000,1.0,1000.0,514,0.514,660.3174494386046,1000,1.0,1000.0,514,0.47687805448546894,400.6501103721779,1000,0.6630711049107253,573.8282812833786,0.30700000000000005,0.72754294,497,0.497,648.6310207800163,1000,1.0,1000.0,497,0.497,648.6310207800163,1000,1.0,1000.0,497,0.497,648.6310207800163,1000,1.0,1000.0,497,0.458788557966216,396.7210177661464,1000,0.6701337951481909,581.1770526766777,0.346,0.88421696,491,0.491,641.1122680817743,1000,1.0,1000.0,491,0.491,641.1122680817743,1000,1.0,1000.0,491,0.491,641.1122680817743,1000,1.0,1000.0,491,0.45489446971150815,380.4238941118115,1000,0.6378820205231786,545.2785735726357,0.507,1.3386546,488,0.488,637.723111643144,1000,1.0,1000.0,488,0.488,637.723111643144,1000,1.0,1000.0,488,0.488,637.723111643144,1000,1.0,1000.0,488,0.45048878349786325,379.76299708045315,1000,0.6418073877163668,552.7424131035805
width,1,2377,0.267,0.50587,552,0.552,698.1323134283547,1000,1.0,1000.0,552,0.552,698.1323134283547,1000,1.0,1000.0,552,0.552,698.1323134283547,1000,1.0,1000.0,552,0.49690363908102975,424.04163312567044,1000,0.6696904275802791,590.5903292298317,0.33999999999999997,0.84275305,558,0.558,701.9701682829935,1000,1.0,1000.0,558,0.558,701.9701682829935,1000,1.0,1000.0,558,0.558,701.9701682829935,1000,1.0,1000.0,558,0.5026430972609187,423.41250886643263,1000,0.6644930336768022,582.9126673936844,0.388,1.0277729,559,0.559,707.8125465404594,1000,1.0,1000.0,559,0.559,707.8125465404594,1000,1.0,1000.0,559,0.559,707.8125465404594,1000,1.0,1000.0,559,0.5102195895739688,425.7124523719949,1000,0.6553916627382869,576.770938038826,0.492,1.4724172,571,0.571,715.1283242209463,1000,1.0,1000.0,571,0.571,715.1283242209463,1000,1.0,1000.0,571,0.571,715.1283242209463,1000,1.0,1000.0,571,0.5160281040169541,418.0331192646123,1000,0.6381836901204431,556.6823879480362
width,1,2549,0.19499999999999995,0.40758446,517,0.517,667.4825493813337,1000,1.0,1000.0,517,0.517,667.4825493813337,1000,1.0,1000.0,517,0.517,667.4825493813337,1000,1.0,1000.0,517,0.4650738519320533,390.6923078057119,1000,0.647908160443706,555.7292249202728,0.31100000000000005,0.7912893,537,0.537,680.7452089857536,1000,1.0,1000.0,537,0.537,680.7452089857536,1000,1.0,1000.0,537,0.537,680.7452089857536,1000,1.0,1000.0,537,0.4878721726286592,412.4776812484169,1000,0.6671327299641542,583.5678483247757,0.344,1.051484,517,0.517,667.8505242859349,1000,1.0,1000.0,517,0.517,667.8505242859349,1000,1.0,1000.0,517,0.517,667.8505242859349,1000,1.0,1000.0,517,0.4664924888172015,392.3873490108363,1000,0.6428869072085093,548.8362094759941,0.494,1.5788057,528,0.528,676.9556011729767,1000,1.0,1000.0,528,0.528,676.9556011729767,1000,1.0,1000.0,528,0.528,676.9556011729767,1000,1.0,1000.0,528,0.47491772394113624,389.7804022016097,1000,0.629903094304936,538.4984109401703
width,1,2727,0.22099999999999997,0.42595062,567,0.567,703.1294532340562,1000,1.0,1000.0,567,0.567,703.1294532340562,1000,1.0,1000.0,567,0.567,703.1294532340562,1000,1.0,1000.0,567,0.5356200525276669,459.5786599783918,1000,0.6913850681818464,612.9675033092499,0.29100000000000004,1.4156551,534,0.534,681.4011563751301,1000,1.0,1000.0,534,0.534,681.4011563751301,1000,1.0,1000.0,534,0.534,681.4011563751301,1000,1.0,1000.0,534,0.5003065427442064,445.01520194055905,1000,0.7042770316427612,626.9548682570457,0.372,1.5572509,536,0.536,676.8366666690765,1000,1.0,1000.0,536,0.536,676.8366666690765,1000,1.0,1000.0,536,0.536,676.8366666690765,1000,1.0,1000.0,536,0.5079728741600097,442.2313228082871,1000,0.6881768211445712,610.6927409768105,0.503,2.5850835,525,0.525,668.3676403007073,1000,1.0,1000.0,525,0.525,668.3676403007073,1000,1.0,1000.0,525,0.525,668.3676403007073,1000,1.0,1000.0,525,0.49226506662253633,422.61640147187416,1000,0.6706078066622038,587.5136579871178
width,1,2911,0.20799999999999996,0.40142223,667,0.667,786.3679340067753,1000,1.0,1000.0,667,0.667,786.3679340067753,1000,1.0,1000.0,667,0.667,786.3679340067753,1000,1.0,1000.0,667,0.5896953719801439,482.5604846530403,1000,0.6803992434412112,598.6650252342224,0.29900000000000004,0.7904406,674,0.674,789.8219375120475,1000,1.0,1000.0,674,0.674,789.8219375120475,1000,1.0,1000.0,674,0.674,789.8219375120475,1000,1.0,1000.0,674,0.5902800633620534,486.07799820786835,1000,0.688463565662022,608.3680127859116,0.374,0.99234533,656,0.656,776.5326993764036,1000,1.0,1000.0,656,0.656,776.5326993764036,1000,1.0,1000.0,656,0.656,776.5326993764036,1000,1.0,1000.0,656,0.5753670976111257,464.9120024552411,1000,0.6659770524152462,581.9695767760277,0.518,1.4775449,681,0.681,794.9785108273147,1000,1.0,1000.0,681,0.681,794.9785108273147,1000,1.0,1000.0,681,0.681,794.9785108273147,1000,1.0,1000.0,681,0.5817951489442998,467.85650664720373,1000,0.6565515836802527,572.6866503357887
width,1,3101,0.15000000000000002,0.31161916,698,0.698,805.5633392884788,1000,1.0,1000.0,698,0.698,805.5633392884788,1000,1.0,1000.0,698,0.698,805.5633392884788,1000,1.0,1000.0,698,0.6321046791023166,537.0032819277478,1000,0.7252125494466414,638.7306001186371,0.33299999999999996,1.1356289,681,0.681,791.5759832399112,1000,1.0,1000.0,681,0.681,791.5759832399112,1000,1.0,1000.0,681,0.681,791.5759832399112,1000,1.0,1000.0,681,0.6154295440763027,531.0375886719868,1000,0.7363879320773776,654.8677233457565,0.374,1.4674298,665,0.665,774.4449503449921,1000,1.0,1000.0,665,0.665,774.4449503449921,1000,1.0,1000.0,665,0.665,774.4449503449921,1000,1.0,1000.0,665,0.6034199420911353,511.44408994084455,1000,0.715961247566709,627.2186159491539,0.521,2.3762786,649,0.649,766.8599977672415,1000,1.0,1000.0,649,0.649,766.8599977672413,1000,1.0,1000.0,649,0.649,766.8599977672415,1000,1.0,1000.0,649,0.5925813463413989,503.6746047448839,1000,0.7084158531305046,616.4689189195633
width,1,3297,0.19199999999999995,0.370234,628,0.628,748.8722876140245,1000,1.0,1000.0,628,0.628,748.8722876140245,1000,1.0,1000.0,628,0.628,748.8722876140245,1000,1.0,1000.0,628,0.5342042691416533,456.8273985829886,1000,0.6857417831891439,582.5583765506744,0.352,1.0283546,628,0.628,750.4327054064325,1000,1.0,1000.0,628,0.628,750.4327054064325,1000,1.0,1000.0,628,0.628,750.4327054064325,1000,1.0,1000.0,628,0.5303125264806975,450.33364944828634,1000,0.6863666788038122,587.0487596392632,0.403,1.771534,611,0.611,735.3271459921326,1000,1.0,1000.0,611,0.611,735.3271459921326,1000,1.0,1000.0,611,0.611,735.3271459921326,1000,1.0,1000.0,611,0.5081298278180013,430.2649298197914,1000,0.6658428619576671,554.9436643719673,0.516,2.9132102,593,0.593,724.5251704624525,1000,1.0,1000.0,593,0.593,724.5251704624525,1000,1.0,1000.0,593,0.593,724.5251704624525,1000,1.0,1000.0,593,0.49285653151450015,414.4746175030451,1000,0.653664320671586,546.1894730329514
width,1,3499,0.18700000000000006,0.3697551,686,0.686,794.9455548796387,1000,1.0,1000.0,686,0.686,794.9455548796387,1000,1.0,1000.0,686,0.686,794.9455548796387,1000,1.0,1000.0,686,0.6030423850499071,496.30697879777836,1000,0.6864147890263966,602.6313325166702,0.31499999999999995,0.9886859,684,0.684,796.0696743752299,1000,1.0,1000.0,684,0.684,796.0696743752299,1000,1.0,1000.0,684,0.684,796.0696743752299,1000,1.0,1000.0,684,0.6093566360178766,505.064624747828,1000,0.7026170226659085,622.6172978878021,0.366,1.0653939,663,0.663,774.3680028050148,1000,1.0,1000.0,663,0.663,774.3680028050148,1000,1.0,1000.0,663,0.663,774.3680028050148,1000,1.0,1000.0,663,0.5819786929268684,479.6496073505053,1000,0.6850124754141654,599.6907606124878,0.508,1.5551152,670,0.67,782.8771108803146,1000,1.0,1000.0,670,0.67,782.8771108803146,1000,1.0,1000.0,670,0.67,782.8771108803146,1000,1.0,1000.0,670,0.5867773862826817,475.4606586421829,1000,0.6692518483635185,587.234633743763
