model,rep,n_train_samples,n_test_samples,dims,onehot,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
shallow_forest,2,1000,8192,100,True,None,10,sqrt,False,None,-2,0.0,0.0,0.0775,0.0825,1000.0,1000.0,142.38012501750376,1000,31.622776601683793,5.176266944331559,1089
shallow_forest,2,1000,8192,100,True,None,13,sqrt,False,2,-2,0.085,0.115,0.1097,0.1281,52.0,1000.0000000000001,399.21347227981187,825,40.19950248448356,2.5326954993920863,52
shallow_forest,2,1000,8192,100,True,None,13,sqrt,False,5,-2,0.012,0.044,0.0743,0.0924,374.0,1000.0,179.5287387783284,999,31.654383582688826,4.572000820563382,374
shallow_forest,2,1000,8192,100,True,None,13,sqrt,False,15,-2,0.0,0.0,0.0697,0.0768,1000.0,1000.0000000000001,137.4135123369644,1000,31.622776601683793,5.291056757146657,1372
shallow_forest,2,1000,8192,100,True,None,13,sqrt,False,40,-2,0.0,0.0,0.0703,0.0766,1000.0,1000.0,155.51814521503357,1000,31.622776601683793,5.185844247985547,1350
shallow_forest,2,1000,8192,100,True,None,13,sqrt,False,None,-2,0.0,0.0,0.0634,0.075,1000.0,1000.0000000000002,134.4464874519438,1000,31.622776601683793,5.345608188788649,1428
shallow_forest,2,1000,8192,100,True,None,16,sqrt,False,2,-2,0.076,0.143,0.1017,0.1557,64.0,1000.0,358.7014666648298,993,31.843366656181317,2.8942247689707044,64
shallow_forest,2,1000,8192,100,True,None,16,sqrt,False,5,-2,0.011,0.043,0.0625,0.0864,457.0,1000.0000000000001,186.3588188817476,1000,31.622776601683793,4.617239045386915,457
shallow_forest,2,1000,8192,100,True,None,16,sqrt,False,15,-2,0.0,0.0,0.0599,0.0737,1000.0,999.9999999999999,136.70483143437175,1000,31.622776601683793,5.389661043558296,1747
shallow_forest,2,1000,8192,100,True,None,16,sqrt,False,40,-2,0.0,0.0,0.0664,0.0788,1000.0,1000.0000000000001,130.30475096864274,1000,31.622776601683793,5.461893696575171,1753
shallow_forest,2,1000,8192,100,True,None,16,sqrt,False,None,-2,0.0,0.0,0.0629,0.0768,1000.0,1000.0000000000002,128.95590331582343,1000,31.622776601683793,5.501863585191825,1787
shallow_forest,2,1000,8192,100,True,None,20,sqrt,False,2,-2,0.071,0.128,0.0972,0.1388,80.0,1000.0000000000002,387.80609845643227,977,32.526911934581186,2.781576402540508,80
shallow_forest,2,1000,8192,100,True,None,20,sqrt,False,5,-2,0.01,0.036,0.0707,0.0814,566.0,1000.0000000000001,210.45650381967286,1000,31.622776601683793,4.546243747254197,566
shallow_forest,2,1000,8192,100,True,None,20,sqrt,False,15,-2,0.0,0.0,0.0529,0.0732,1000.0,1000.0000000000002,130.79661692872642,1000,31.622776601683793,5.53473514283675,2207
shallow_forest,2,1000,8192,100,True,None,20,sqrt,False,40,-2,0.0,0.0,0.0575,0.0748,1000.0,1000.0000000000001,136.82976649837568,1000,31.622776601683793,5.469593250101222,2128
shallow_forest,2,1000,8192,100,True,None,20,sqrt,False,None,-2,0.0,0.0,0.0552,0.0706,1000.0,1000.0,131.1091529985607,1000,31.622776601683793,5.4964814197347645,2101
shallow_forest,3,1000,8192,100,True,None,1,sqrt,False,2,-2,0.303,0.197,0.3163,0.2056,4.0,1000.0,510.4586173236769,4,510.4586173236769,1.3651158326054542,4
shallow_forest,3,1000,8192,100,True,None,1,sqrt,False,5,-2,0.121,0.088,0.2261,0.1704,31.0,1000.0,361.08447765031383,31,361.08447765031383,2.575169128577059,31
shallow_forest,3,1000,8192,100,True,None,1,sqrt,False,15,-2,0.0,0.0,0.2094,0.2094,96.0,1000.0,282.860389591756,96,282.860389591756,3.231806896005816,96
shallow_forest,3,1000,8192,100,True,None,1,sqrt,False,40,-2,0.0,0.0,0.2354,0.2354,110.0,1000.0,279.030464286608,110,279.030464286608,3.3574285326590787,110
shallow_forest,3,1000,8192,100,True,None,1,sqrt,False,None,-2,0.0,0.0,0.2864,0.2864,128.0,1000.0,198.9070134510093,128,198.9070134510093,3.867297845897779,128
shallow_forest,3,1000,8192,100,True,None,2,sqrt,False,2,-2,0.241,0.165,0.2592,0.1781,8.0,999.9999999999999,454.267542313998,13,337.7543486026494,1.720369291168765,8
shallow_forest,3,1000,8192,100,True,None,2,sqrt,False,5,-2,0.045,0.04,0.1606,0.1053,56.0,1000.0000000000001,408.19848113387195,131,350.11712326020273,2.50267902471756,56
shallow_forest,3,1000,8192,100,True,None,2,sqrt,False,15,-2,0.0,0.0,0.2499,0.1576,233.0,999.9999999999999,184.1670437401871,494,95.03683496413377,4.242029504068908,233
shallow_forest,3,1000,8192,100,True,None,2,sqrt,False,40,-2,0.0,0.0,0.244,0.1593,234.0,999.9999999999999,185.2997571504074,504,91.03845341392834,4.224377244852023,234
shallow_forest,3,1000,8192,100,True,None,2,sqrt,False,None,-2,0.0,0.0,0.1942,0.1238,202.0,1000.0000000000002,243.6493381891279,365,145.4097658343483,3.764028903965781,202
shallow_forest,3,1000,8192,100,True,None,3,sqrt,False,2,-2,0.233,0.183,0.2546,0.1954,12.0,999.9999999999999,385.3232409289634,60,156.93310676845724,2.0938035143635165,12
shallow_forest,3,1000,8192,100,True,None,3,sqrt,False,5,-2,0.047,0.043,0.1179,0.092,78.0,999.9999999999999,254.1709835698971,419,99.16652661054536,3.3541225194328437,78
shallow_forest,3,1000,8192,100,True,None,3,sqrt,False,15,-2,0.0,0.0,0.1643,0.1267,345.0,999.9999999999998,167.45413965885967,732,52.11525688318153,4.464310000135563,345
shallow_forest,3,1000,8192,100,True,None,3,sqrt,False,40,-2,0.0,0.0,0.1307,0.1061,308.0,1000.0,214.0654105641545,622,80.84553172563095,4.088534392813632,308
shallow_forest,3,1000,8192,100,True,None,3,sqrt,False,None,-2,0.0,0.0,0.1343,0.1084,314.0,1000.0,212.20796927123692,678,73.824115301167,4.215911838597695,314
shallow_forest,3,1000,8192,100,True,None,4,sqrt,False,2,-2,0.121,0.143,0.1552,0.1562,16.0,1000.0,399.4297497683417,163,126.65701717630967,2.185817825907903,16
shallow_forest,3,1000,8192,100,True,None,4,sqrt,False,5,-2,0.035,0.047,0.1069,0.0942,113.0,1000.0000000000002,245.5921415680885,635,59.715994507334464,3.5246095691030903,113
shallow_forest,3,1000,8192,100,True,None,4,sqrt,False,15,-2,0.0,0.0,0.1422,0.1007,427.0,999.9999999999998,182.38523788947393,796,49.85980344927164,4.492062886083478,427
shallow_forest,3,1000,8192,100,True,None,4,sqrt,False,40,-2,0.0,0.0,0.1412,0.1031,434.0,1000.0000000000002,189.3465737741246,755,56.32051136131489,4.413043761301964,434
shallow_forest,3,1000,8192,100,True,None,4,sqrt,False,None,-2,0.0,0.0,0.1239,0.0974,382.0,1000.0,221.39783196770466,765,55.33534132902769,4.2124079014489215,382
shallow_forest,3,1000,8192,100,True,None,5,sqrt,False,2,-2,0.102,0.146,0.1306,0.159,20.0,1000.0000000000001,392.31324219302104,257,98.62048468751307,2.255964584716681,20
shallow_forest,3,1000,8192,100,True,None,5,sqrt,False,5,-2,0.021,0.05,0.1046,0.1003,147.0,1000.0000000000002,207.55086123646902,814,46.71188285650665,3.90413422975238,147
shallow_forest,3,1000,8192,100,True,None,5,sqrt,False,15,-2,0.0,0.0,0.1069,0.0919,495.0,999.9999999999999,169.19456256038487,940,34.292856398964496,4.618052916123725,495
shallow_forest,3,1000,8192,100,True,None,5,sqrt,False,40,-2,0.0,0.0,0.1105,0.0962,527.0,1000.0,171.78195481481748,919,35.32704346531139,4.640951237847582,527
shallow_forest,3,1000,8192,100,True,None,5,sqrt,False,None,-2,0.0,0.0,0.099,0.0872,485.0,1000.0000000000001,156.64073544260447,958,33.25657829663178,4.668880112991833,485
shallow_forest,3,1000,8192,100,True,None,7,sqrt,False,2,-2,0.129,0.158,0.1575,0.1684,28.0,1000.0000000000001,382.5786300399766,542,63.071388124885914,2.439746215557179,28
shallow_forest,3,1000,8192,100,True,None,7,sqrt,False,5,-2,0.023,0.039,0.0887,0.0856,198.0,999.9999999999999,225.61308762153502,934,34.785054261852174,3.947074195699808,198
shallow_forest,3,1000,8192,100,True,None,7,sqrt,False,15,-2,0.0,0.0,0.087,0.0797,696.0,1000.0000000000002,174.78476559962056,980,32.49615361854384,4.750848332714564,696
shallow_forest,3,1000,8192,100,True,None,7,sqrt,False,40,-2,0.0,0.0,0.0914,0.0864,725.0,1000.0000000000002,157.84104636743692,990,31.937438845342623,4.8672555461687095,725
shallow_forest,3,1000,8192,100,True,None,7,sqrt,False,None,-2,0.0,0.0,0.0906,0.0838,716.0,1000.0,145.87302278183654,987,32.0624390837628,4.90161273399923,716
shallow_forest,3,1000,8192,100,True,None,10,sqrt,False,2,-2,0.076,0.146,0.1064,0.161,40.0,1000.0,366.14475279594,920,34.64101615137755,2.6870122722000316,40
shallow_forest,3,1000,8192,100,True,None,10,sqrt,False,5,-2,0.016,0.044,0.0739,0.0901,289.0,1000.0,183.01928860095597,999,31.654383582688826,4.413215932679269,289
shallow_forest,3,1000,8192,100,True,None,10,sqrt,False,15,-2,0.0,0.0,0.0797,0.0757,971.0,1000.0000000000001,171.9645312266457,999,31.654383582688826,4.921065003897129,971
shallow_forest,3,1000,8192,100,True,None,10,sqrt,False,40,-2,0.0,0.0,0.0797,0.0809,1000.0,1000.0000000000001,146.76239300311238,999,31.654383582688826,5.14688187320689,1066
shallow_forest,3,1000,8192,100,True,None,10,sqrt,False,None,-2,0.0,0.0,0.0778,0.0766,1000.0,1000.0000000000002,162.8007370990684,1000,31.622776601683793,4.969692280401452,1019
shallow_forest,3,1000,8192,100,True,None,13,sqrt,False,2,-2,0.056,0.138,0.0903,0.1522,52.0,1000.0,357.85986150080146,971,32.58834147360065,2.8278536157995724,52
shallow_forest,3,1000,8192,100,True,None,13,sqrt,False,5,-2,0.008,0.04,0.0691,0.0896,376.0,1000.0000000000001,179.67745591943495,1000,31.622776601683793,4.547941837190751,376
shallow_forest,3,1000,8192,100,True,None,13,sqrt,False,15,-2,0.0,0.0,0.0679,0.0782,1000.0,1000.0000000000002,147.16669291303174,1000,31.622776601683793,5.207032311687208,1383
shallow_forest,3,1000,8192,100,True,None,13,sqrt,False,40,-2,0.0,0.0,0.0671,0.0798,1000.0,1000.0000000000003,125.27347599145739,1000,31.622776601683793,5.42865990809378,1423
shallow_forest,3,1000,8192,100,True,None,13,sqrt,False,None,-2,0.0,0.0,0.0685,0.0769,1000.0,1000.0000000000001,142.14348114060397,1000,31.622776601683793,5.273666504269406,1400
shallow_forest,3,1000,8192,100,True,None,16,sqrt,False,2,-2,0.08,0.164,0.1216,0.1784,64.0,1000.0000000000001,343.10969911239755,998,31.68595903550972,2.9712827002015594,64
shallow_forest,3,1000,8192,100,True,None,16,sqrt,False,5,-2,0.011,0.043,0.0681,0.0906,440.0,1000.0000000000002,183.71942772880607,1000,31.622776601683793,4.566894322594603,440
shallow_forest,3,1000,8192,100,True,None,16,sqrt,False,15,-2,0.0,0.0,0.0614,0.0705,1000.0,1000.0000000000002,143.57176450298294,1000,31.622776601683793,5.30797616609288,1625
shallow_forest,3,1000,8192,100,True,None,16,sqrt,False,40,-2,0.0,0.0,0.0554,0.073,1000.0,1000.0000000000001,134.8045170329986,1000,31.622776601683793,5.421664927801674,1731
shallow_forest,3,1000,8192,100,True,None,16,sqrt,False,None,-2,0.0,0.0,0.0624,0.0722,1000.0,1000.0000000000001,139.3754204029534,1000,31.622776601683793,5.360898148296688,1679
shallow_forest,3,1000,8192,100,True,None,20,sqrt,False,2,-2,0.082,0.12,0.1071,0.1332,80.0,1000.0000000000002,387.83766578299225,976,32.46536616149585,2.7263136128828465,80
shallow_forest,3,1000,8192,100,True,None,20,sqrt,False,5,-2,0.012,0.043,0.0553,0.088,573.0,1000.0000000000001,180.84056513957262,1000,31.622776601683793,4.7494574695826834,573
shallow_forest,3,1000,8192,100,True,None,20,sqrt,False,15,-2,0.0,0.0,0.0527,0.0741,1000.0,1000.0,122.73687302518343,1000,31.622776601683793,5.59756387295376,2179
shallow_forest,3,1000,8192,100,True,None,20,sqrt,False,40,-2,0.0,0.0,0.0574,0.0744,1000.0,1000.0000000000001,130.70099464043875,1000,31.622776601683793,5.498705071155474,2183
shallow_forest,3,1000,8192,100,True,None,20,sqrt,False,None,-2,0.0,0.0,0.057,0.0738,1000.0,1000.0000000000002,137.15790170456825,1000,31.622776601683793,5.487258249671057,2127
shallow_forest,4,1000,8192,100,True,None,1,sqrt,False,2,-2,0.228,0.167,0.2756,0.1911,4.0,1000.0,552.2155376300091,4,552.2155376300091,1.2852968149829471,4
shallow_forest,4,1000,8192,100,True,None,1,sqrt,False,5,-2,0.083,0.065,0.1687,0.1356,29.0,1000.0,459.02287524697505,29,459.02287524697505,2.111942011401843,29
shallow_forest,4,1000,8192,100,True,None,1,sqrt,False,15,-2,0.0,0.0,0.2749,0.2749,133.0,1000.0,217.56378375088073,133,217.56378375088073,3.7978971002840725,133
shallow_forest,4,1000,8192,100,True,None,1,sqrt,False,40,-2,0.0,0.0,0.2267,0.2267,109.0,1000.0,268.54422354614144,109,268.54422354614144,3.4500621960768725,109
shallow_forest,4,1000,8192,100,True,None,1,sqrt,False,None,-2,0.0,0.0,0.2178,0.2178,109.0,1000.0,282.1524410668814,109,282.1524410668814,3.3558661374120167,109
shallow_forest,4,1000,8192,100,True,None,2,sqrt,False,2,-2,0.278,0.185,0.3335,0.2058,8.0,1000.0,424.4785035782142,13,308.6227470553653,1.813482848193711,8
shallow_forest,4,1000,8192,100,True,None,2,sqrt,False,5,-2,0.061,0.069,0.205,0.1428,59.0,1000.0,240.47141202230253,291,127.3184982632139,3.346770364085776,59
shallow_forest,4,1000,8192,100,True,None,2,sqrt,False,15,-2,0.0,0.0,0.1686,0.1133,151.0,1000.0000000000001,304.4051576435591,262,241.13066996962456,3.3819572491464234,151
shallow_forest,4,1000,8192,100,True,None,2,sqrt,False,40,-2,0.0,0.0,0.1632,0.1136,169.0,1000.0,284.86751306528436,304,193.5045219109879,3.459167132026919,169
shallow_forest,4,1000,8192,100,True,None,2,sqrt,False,None,-2,0.0,0.0,0.2024,0.1331,194.0,1000.0,265.9248014006968,358,176.09656441850308,3.6846659072453156,194
shallow_forest,4,1000,8192,100,True,None,3,sqrt,False,2,-2,0.122,0.107,0.145,0.1217,12.0,1000.0000000000001,477.4562225423861,27,304.53571219152604,1.7558418517554726,12
shallow_forest,4,1000,8192,100,True,None,3,sqrt,False,5,-2,0.029,0.038,0.1292,0.0958,89.0,1000.0000000000001,288.20363171433723,374,125.41929676090518,3.2311909731308583,89
shallow_forest,4,1000,8192,100,True,None,3,sqrt,False,15,-2,0.0,0.0,0.1305,0.1036,305.0,999.9999999999999,213.65236561604772,614,105.94338110519222,4.137484384992469,305
shallow_forest,4,1000,8192,100,True,None,3,sqrt,False,40,-2,0.0,0.0,0.1497,0.1176,318.0,1000.0,214.13962215754887,579,102.77159140540736,4.157274697282413,318
shallow_forest,4,1000,8192,100,True,None,3,sqrt,False,None,-2,0.0,0.0,0.1486,0.118,316.0,1000.0000000000001,187.02881536751974,708,66.6783323126786,4.321761168459784,316
shallow_forest,4,1000,8192,100,True,None,4,sqrt,False,2,-2,0.122,0.106,0.1361,0.1189,16.0,1000.0000000000002,490.06670464335775,47,291.5441647503856,1.7476923068476293,16
shallow_forest,4,1000,8192,100,True,None,4,sqrt,False,5,-2,0.027,0.048,0.1276,0.1073,113.0,1000.0,209.3669028285034,733,50.556898639058154,3.760772677511487,113
shallow_forest,4,1000,8192,100,True,None,4,sqrt,False,15,-2,0.0,0.0,0.1279,0.1,389.0,1000.0,202.09094487383646,792,49.193495504995376,4.279946321812292,389
shallow_forest,4,1000,8192,100,True,None,4,sqrt,False,40,-2,0.0,0.0,0.126,0.0979,413.0,1000.0000000000001,190.1111516981579,855,41.20679555607303,4.461027883878746,413
shallow_forest,4,1000,8192,100,True,None,4,sqrt,False,None,-2,0.0,0.0,0.1356,0.1026,436.0,1000.0000000000002,167.8608054311667,902,36.823905279043935,4.607821002558648,436
shallow_forest,4,1000,8192,100,True,None,5,sqrt,False,2,-2,0.107,0.118,0.1335,0.1317,20.0,1000.0000000000001,400.87055267255545,171,146.01369798755184,2.2352946743301256,20
shallow_forest,4,1000,8192,100,True,None,5,sqrt,False,5,-2,0.029,0.044,0.109,0.0968,139.0,1000.0000000000002,245.10520190318283,764,49.27473997901968,3.6672974842113115,139
shallow_forest,4,1000,8192,100,True,None,5,sqrt,False,15,-2,0.0,0.0,0.1063,0.0907,525.0,1000.0,190.08313970470923,929,37.17526059088221,4.57296863149582,525
shallow_forest,4,1000,8192,100,True,None,5,sqrt,False,40,-2,0.0,0.0,0.1025,0.0885,493.0,1000.0000000000001,179.4210689969269,903,41.30375285612676,4.618972099412691,493
shallow_forest,4,1000,8192,100,True,None,5,sqrt,False,None,-2,0.0,0.0,0.1141,0.0957,510.0,1000.0000000000001,149.9978666514961,948,33.734255586866,4.732984196928488,510
shallow_forest,4,1000,8192,100,True,None,7,sqrt,False,2,-2,0.123,0.155,0.1699,0.1726,28.0,1000.0,378.58269525013566,694,48.228622207149975,2.517254124043252,28
shallow_forest,4,1000,8192,100,True,None,7,sqrt,False,5,-2,0.016,0.041,0.0883,0.092,204.0,1000.0000000000002,198.77245733732425,966,33.13608305156178,4.124377254066828,204
shallow_forest,4,1000,8192,100,True,None,7,sqrt,False,15,-2,0.0,0.0,0.0908,0.082,686.0,1000.0000000000002,174.92914017290732,987,32.341923257592455,4.750936985176531,686
shallow_forest,4,1000,8192,100,True,None,7,sqrt,False,40,-2,0.0,0.0,0.0831,0.081,688.0,1000.0000000000001,163.72625236743716,984,32.218007387174026,4.817877253571444,688
shallow_forest,4,1000,8192,100,True,None,7,sqrt,False,None,-2,0.0,0.0,0.0883,0.0848,738.0,1000.0000000000001,178.64809782682505,971,33.406586176980134,4.758554682843581,738
shallow_forest,4,1000,8192,100,True,None,10,sqrt,False,2,-2,0.059,0.121,0.0934,0.1367,40.0,1000.0,372.15018473729117,873,39.08964057138413,2.6588490165210255,40
shallow_forest,4,1000,8192,100,True,None,10,sqrt,False,5,-2,0.009,0.04,0.078,0.0872,276.0,1000.0000000000001,207.31275889341686,982,32.4037034920393,4.236715029760226,276
shallow_forest,4,1000,8192,100,True,None,10,sqrt,False,15,-2,0.0,0.0,0.0701,0.0761,1000.0,1000.0000000000003,151.69363862733337,1000,31.622776601683793,5.091061108259047,1014
shallow_forest,4,1000,8192,100,True,None,10,sqrt,False,40,-2,0.0,0.0,0.0712,0.073,971.0,1000.0000000000003,187.80713511472354,980,32.68026927673638,4.816112418467449,971
shallow_forest,4,1000,8192,100,True,None,10,sqrt,False,None,-2,0.0,0.0,0.0739,0.0773,1000.0,1000.0000000000002,143.97353923551367,1000,31.622776601683793,5.160661257133561,1022
shallow_forest,4,1000,8192,100,True,None,13,sqrt,False,2,-2,0.075,0.139,0.1215,0.1546,52.0,1000.0000000000001,355.68893064673154,954,33.406586176980134,2.8253808954518007,52
shallow_forest,4,1000,8192,100,True,None,13,sqrt,False,5,-2,0.004,0.037,0.0688,0.0871,382.0,1000.0,203.48505026284704,997,31.71750305430741,4.40992127468796,382
shallow_forest,4,1000,8192,100,True,None,13,sqrt,False,15,-2,0.0,0.0,0.0665,0.0734,1000.0,1000.0000000000002,152.3389245366859,1000,31.622776601683793,5.200718176586224,1330
shallow_forest,4,1000,8192,100,True,None,13,sqrt,False,40,-2,0.0,0.0,0.0625,0.0702,1000.0,1000.0000000000001,156.45057067677556,1000,31.622776601683793,5.136306713068791,1310
shallow_forest,4,1000,8192,100,True,None,13,sqrt,False,None,-2,0.0,0.0,0.0642,0.0731,1000.0,1000.0,153.76932697114776,1000,31.622776601683793,5.165798278903965,1294
shallow_forest,4,1000,8192,100,True,None,16,sqrt,False,2,-2,0.085,0.144,0.1332,0.1615,64.0,1000.0000000000002,382.19307538860505,935,34.75629439396553,2.7149382630897296,64
shallow_forest,4,1000,8192,100,True,None,16,sqrt,False,5,-2,0.008,0.042,0.0664,0.0938,476.0,999.9999999999999,168.28512356266074,1000,31.622776601683793,4.743677341720669,476
shallow_forest,4,1000,8192,100,True,None,16,sqrt,False,15,-2,0.0,0.0,0.0566,0.0719,1000.0,1000.0000000000001,137.59397356897574,1000,31.622776601683793,5.389828131648605,1671
shallow_forest,4,1000,8192,100,True,None,16,sqrt,False,40,-2,0.0,0.0,0.0559,0.0715,1000.0,999.9999999999999,154.41849083739933,1000,31.622776601683793,5.257628285599152,1608
shallow_forest,4,1000,8192,100,True,None,16,sqrt,False,None,-2,0.0,0.0,0.0603,0.0752,1000.0,1000.0,144.21170418866842,1000,31.622776601683793,5.337789287768671,1704
shallow_forest,4,1000,8192,100,True,None,20,sqrt,False,2,-2,0.061,0.122,0.1018,0.1376,80.0,1000.0000000000002,358.3085123186442,983,32.218007387174026,2.8826300730024172,80
shallow_forest,4,1000,8192,100,True,None,20,sqrt,False,5,-2,0.01,0.038,0.0635,0.0827,583.0,1000.0000000000002,188.4296951119966,1000,31.622776601683793,4.702524750411643,583
shallow_forest,4,1000,8192,100,True,None,20,sqrt,False,15,-2,0.0,0.0,0.0563,0.0708,1000.0,999.9999999999999,136.75693766679623,1000,31.622776601683793,5.437914184676554,2043
shallow_forest,4,1000,8192,100,True,None,20,sqrt,False,40,-2,0.0,0.0,0.0514,0.0722,1000.0,1000.0000000000001,136.85052064204947,1000,31.622776601683793,5.467397528237116,2098
shallow_forest,4,1000,8192,100,True,None,20,sqrt,False,None,-2,0.0,0.0,0.0518,0.0671,1000.0,1000.0000000000001,150.12484804322037,1000,31.622776601683793,5.367325796235324,1986
shallow_forest,5,1000,8192,100,True,None,1,sqrt,False,2,-2,0.28,0.194,0.3041,0.207,4.0,1000.0,578.1141755743411,4,578.1141755743411,1.2071218650527777,4
shallow_forest,5,1000,8192,100,True,None,1,sqrt,False,5,-2,0.147,0.109,0.2373,0.1791,31.0,1000.0,301.2108895773856,31,301.2108895773856,2.784347778212352,31
shallow_forest,5,1000,8192,100,True,None,1,sqrt,False,15,-2,0.0,0.0,0.2466,0.2466,116.0,1000.0,213.4150885012585,116,213.4150885012585,3.760226666207142,116
shallow_forest,5,1000,8192,100,True,None,1,sqrt,False,40,-2,0.0,0.0,0.2238,0.2238,123.0,1000.0,225.9468964159499,123,225.9468964159499,3.702097925897345,123
shallow_forest,5,1000,8192,100,True,None,1,sqrt,False,None,-2,0.0,0.0,0.2104,0.2104,104.0,1000.0,270.1555107711112,104,270.1555107711112,3.3192102201470286,104
shallow_forest,5,1000,8192,100,True,None,2,sqrt,False,2,-2,0.315,0.205,0.3531,0.2152,8.0,1000.0,411.7626743647365,15,278.9300987702833,1.8560184646241658,8
shallow_forest,5,1000,8192,100,True,None,2,sqrt,False,5,-2,0.062,0.059,0.1669,0.1175,63.0,1000.0,256.3113341231714,243,142.01408380861386,3.276490192017822,63
shallow_forest,5,1000,8192,100,True,None,2,sqrt,False,15,-2,0.0,0.0,0.2474,0.163,235.0,1000.0,179.68166294867152,367,115.29093633065871,4.240233464536583,235
shallow_forest,5,1000,8192,100,True,None,2,sqrt,False,40,-2,0.0,0.0,0.1818,0.1104,190.0,999.9999999999997,249.64174330427983,353,152.55818562109343,3.7342667776711593,190
shallow_forest,5,1000,8192,100,True,None,2,sqrt,False,None,-2,0.0,0.0,0.2069,0.1295,197.0,1000.0,252.01091246213923,353,158.082257068907,3.7227898007529574,197
shallow_forest,5,1000,8192,100,True,None,3,sqrt,False,2,-2,0.15,0.108,0.1608,0.1154,12.0,999.9999999999999,435.92456024204705,31,251.45576151681234,1.8776275824337842,12
shallow_forest,5,1000,8192,100,True,None,3,sqrt,False,5,-2,0.042,0.045,0.1143,0.0909,86.0,1000.0000000000001,276.46378103148015,430,131.01908257959983,3.315717080900642,86
shallow_forest,5,1000,8192,100,True,None,3,sqrt,False,15,-2,0.0,0.0,0.136,0.1107,322.0,999.9999999999999,173.30897264711948,764,48.55924216871593,4.413767803737437,322
shallow_forest,5,1000,8192,100,True,None,3,sqrt,False,40,-2,0.0,0.0,0.1528,0.1199,335.0,1000.0000000000001,160.67150753426486,772,46.238512086787566,4.4794973144392305,335
shallow_forest,5,1000,8192,100,True,None,3,sqrt,False,None,-2,0.0,0.0,0.1415,0.1127,295.0,1000.0000000000001,222.8257914455446,615,80.2869852466762,4.121047501367799,295
shallow_forest,5,1000,8192,100,True,None,4,sqrt,False,2,-2,0.175,0.177,0.2137,0.1874,16.0,1000.0000000000002,379.2237136572554,217,99.55902771722914,2.2759484393650413,16
shallow_forest,5,1000,8192,100,True,None,4,sqrt,False,5,-2,0.043,0.052,0.1034,0.0919,105.0,1000.0,275.1440531794209,621,83.05419917138447,3.4069642087910768,105
shallow_forest,5,1000,8192,100,True,None,4,sqrt,False,15,-2,0.0,0.0,0.1809,0.1179,478.0,1000.0,153.6908422776061,855,42.33202097703345,4.762291279950189,478
shallow_forest,5,1000,8192,100,True,None,4,sqrt,False,40,-2,0.0,0.0,0.1398,0.1007,434.0,999.9999999999999,153.73109639887434,927,34.785054261852174,4.67371821829558,434
